region,subregion,station,abbreviation,elevation,year,month,precip,avg precip,pct of avg
SOUTH LAHONTAN,DEATH VALLEY,Death Valley,DTV,-194,2013,Oct-Sep,2.4,1.97,122.0
SOUTH LAHONTAN,DEATH VALLEY,Death Valley,DTV,-194,2013,Wat-Yr,,1.97,122.0
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Oct,,1.58,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Nov,2.62,4.19,63.0
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Dec,,7.17,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Jan,,8.09,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Feb,,8.63,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Mar,,6.62,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Apr,,3.54,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,May,,1.05,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Jun,0.0,0.14,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Jul,,0.21,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Aug,,0.35,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Sep,,0.85,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Oct-Sep,,42.42,
SOUTH LAHONTAN,MOJAVE DESERT,Lake Arrowhead,ARR,5205,2013,Wat-Yr,,42.42,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Oct,,1.27,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Nov,,1.13,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Dec,,0.76,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Jan,,0.6,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Feb,,1.96,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Mar,,1.03,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Apr,,0.5,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,May,,0.66,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Jun,,0.15,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Jul,,0.48,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Aug,,0.84,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Sep,,0.44,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Oct-Sep,,9.82,
SOUTH LAHONTAN,MOJAVE DESERT,Mountain Pass,MTP,4730,2013,Wat-Yr,,9.82,
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Oct,0.0,0.38,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Nov,0.24,1.67,14.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Dec,0.32,2.73,12.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Jan,0.62,3.27,19.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Feb,0.23,3.29,7.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Mar,0.22,2.34,9.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Apr,0.01,1.16,1.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,May,0.26,0.28,93.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Jun,0.0,0.06,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Jul,0.14,0.03,467.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Aug,,0.16,
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Sep,0.0,0.31,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Oct-Sep,,15.68,
SOUTH LAHONTAN,MOJAVE DESERT,Fairmont,FMT,3060,2013,Wat-Yr,,15.68,
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Oct,0.13,0.26,50.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Nov,0.0,0.48,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Dec,0.74,0.57,130.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Jan,0.43,0.63,68.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Feb,0.23,0.49,47.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Mar,0.41,0.52,79.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Apr,0.0,0.24,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,May,0.0,0.04,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Jun,0.0,0.04,0.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Jul,0.33,0.32,103.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Aug,0.57,0.3,190.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Sep,0.14,0.24,58.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Oct-Sep,2.98,4.13,72.0
SOUTH LAHONTAN,MOJAVE DESERT,Barstow,BFS,2320,2013,Wat-Yr,,4.13,72.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Oct,0.0,0.35,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Nov,0.0,0.29,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Dec,0.03,0.46,7.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Jan,0.07,0.46,15.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Feb,0.0,0.28,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Mar,0.0,0.34,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Apr,0.0,0.11,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,May,0.0,0.08,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Jun,0.0,0.02,0.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Jul,0.24,0.62,39.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Aug,0.61,0.74,82.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Sep,0.62,0.41,151.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Oct-Sep,1.57,4.16,38.0
COLORADO RIVER,COLORADO DESERT,Twentynine Palms,29P,1975,2013,Wat-Yr,,4.16,38.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Oct,0.72,0.33,218.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Nov,0.0,0.29,0.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Dec,0.99,0.62,160.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Jan,0.46,0.54,85.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Feb,0.08,0.53,15.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Mar,0.25,0.42,60.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Apr,0.0,0.25,0.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,May,0.0,0.05,0.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Jun,0.0,0.04,0.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Jul,0.17,0.32,53.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Aug,2.84,0.59,481.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Sep,0.26,0.46,57.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Oct-Sep,5.77,4.44,130.0
COLORADO RIVER,COLORADO DESERT,Needles,NDL,480,2013,Wat-Yr,,4.44,130.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Oct,0.0,0.11,0.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Nov,0.0,0.29,0.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Dec,0.19,0.61,31.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Jan,0.61,1.27,48.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Feb,0.33,1.15,29.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Mar,0.04,0.63,6.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Apr,0.0,0.08,0.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,May,0.0,0.06,0.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Jun,0.0,0.05,0.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Jul,0.94,0.19,495.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Aug,0.11,0.4,27.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Sep,0.03,0.39,8.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Oct-Sep,2.25,5.23,43.0
COLORADO RIVER,COLORADO DESERT,Palm Springs,PMS,425,2013,Wat-Yr,,5.23,43.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Oct,0.27,0.3,90.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Nov,0.0,0.2,0.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Dec,0.86,0.46,187.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Jan,0.8,0.46,174.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Feb,0.01,0.41,2.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Mar,0.03,0.32,9.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Apr,0.0,0.16,0.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,May,0.0,0.02,0.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Jun,0.0,0.03,0.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Jul,0.54,0.19,284.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Aug,0.66,0.68,97.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Sep,0.57,0.29,197.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Oct-Sep,3.74,3.52,106.0
COLORADO RIVER,COLORADO DESERT,Blythe,BLY,390,2013,Wat-Yr,,3.52,106.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Oct,0.0,0.24,0.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Nov,0.0,0.24,0.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Dec,,0.38,
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Jan,0.63,0.33,191.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Feb,,0.27,
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Mar,,0.27,
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Apr,0.0,0.1,0.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,May,,0.01,
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Jun,0.0,0.01,0.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Jul,,0.24,
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Aug,0.75,0.32,234.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Sep,0.11,0.22,50.0
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Oct-Sep,,2.63,
COLORADO RIVER,COLORADO DESERT,Niland,NLD,-60,2013,Wat-Yr,,2.63,
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Oct,0.0,0.23,0.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Nov,0.0,0.18,0.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Dec,0.43,0.43,100.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Jan,0.57,0.38,150.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Feb,0.01,0.36,3.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Mar,0.03,0.19,16.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Apr,0.0,0.13,0.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,May,0.0,0.01,0.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Jun,0.0,0.0,
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Jul,0.05,0.1,50.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Aug,0.57,0.36,158.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Sep,0.53,0.36,147.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Oct-Sep,2.19,2.73,80.0
COLORADO RIVER,COLORADO DESERT,Imperial Valley,IMP,-64,2013,Wat-Yr,,2.73,80.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Oct,0.04,7.53,1.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Nov,5.02,14.14,36.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Dec,2.35,16.37,14.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Jan,3.72,16.45,23.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Feb,19.48,11.95,163.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Mar,17.19,11.08,155.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Apr,4.36,6.47,67.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,May,4.23,4.43,95.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Jun,1.08,0.83,130.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Jul,0.12,0.56,21.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Aug,0.04,0.68,6.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Oct-Aug,57.63,90.49,64.0
NORTH COAST,SMITH RIVER,Gasquet Ranger Station,GAS,384,2014,Wat-Yr,,92.33,62.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Oct,0.25,1.4,18.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Nov,0.47,2.75,17.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Dec,0.38,3.67,10.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Jan,0.75,3.68,20.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Feb,3.59,2.58,139.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Mar,2.4,2.14,112.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Apr,0.17,1.38,12.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,May,0.62,0.83,75.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Jun,0.48,0.67,72.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Jul,0.33,0.18,183.0
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Aug,,0.29,
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Oct-Aug,,19.57,
NORTH COAST,KLAMATH RIVER,Callahan,CAL,3185,2014,Wat-Yr,,20.05,
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Oct,0.0,1.5,0.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Nov,0.53,2.9,18.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Dec,0.48,4.16,12.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Jan,0.78,4.25,18.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Feb,2.58,2.8,92.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Mar,4.12,2.09,197.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Apr,0.28,1.08,26.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,May,0.79,0.95,83.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Jun,0.2,0.77,26.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Jul,0.35,0.36,97.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Aug,0.01,0.42,2.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Oct-Aug,10.12,21.28,48.0
NORTH COAST,KLAMATH RIVER,Fort Jones RS,FJN,2725,2014,Wat-Yr,,21.85,46.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Oct,0.02,1.41,1.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Nov,0.57,2.19,26.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Dec,0.2,3.5,6.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Jan,1.96,3.24,60.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Feb,3.01,2.18,138.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Mar,3.36,1.7,198.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Apr,0.36,0.95,38.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,May,0.55,0.91,60.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Jun,0.06,0.84,7.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Jul,0.22,0.3,73.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Aug,0.0,0.51,0.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Oct-Aug,10.31,17.73,58.0
NORTH COAST,KLAMATH RIVER,Yreka,YRK,2625,2014,Wat-Yr,,18.28,56.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Oct,0.07,3.91,2.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Nov,2.04,7.79,26.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Dec,1.02,10.35,10.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Jan,1.42,11.05,13.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Feb,8.76,7.66,114.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Mar,8.83,6.48,136.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Apr,1.3,2.75,47.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,May,0.55,1.75,31.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Jun,0.11,0.78,14.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Jul,0.0,0.32,0.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Aug,0.07,0.37,19.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Oct-Aug,24.17,53.21,45.0
NORTH COAST,KLAMATH RIVER,Happy Camp RS,HAP,1120,2014,Wat-Yr,,54.09,45.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Oct,0.02,3.77,1.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Nov,1.63,8.06,20.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Dec,1.04,10.17,10.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Jan,1.8,10.7,17.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Feb,13.63,7.33,186.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Mar,11.13,6.59,169.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Apr,1.66,3.05,54.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,May,0.49,1.86,26.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Jun,0.68,0.58,117.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Jul,0.0,0.14,0.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Aug,0.0,0.49,0.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Oct-Aug,32.08,52.74,61.0
NORTH COAST,KLAMATH RIVER,Klamath River At Orleans,OLS,430,2014,Wat-Yr,,53.84,60.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Oct,0.01,2.55,0.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Nov,1.42,5.06,28.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Dec,0.48,6.85,7.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Jan,0.99,7.38,13.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Feb,6.22,5.3,117.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Mar,8.5,4.09,208.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Apr,0.42,2.31,18.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,May,0.31,1.32,23.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Jun,0.02,0.75,3.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Jul,0.43,0.18,239.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Aug,0.0,0.34,0.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Oct-Aug,18.8,36.13,52.0
NORTH COAST,TRINITY RIVER,Weaverville RS,WVR,2050,2014,Wat-Yr,,36.85,51.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Oct,0.01,2.35,0.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Nov,1.15,5.37,21.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Dec,0.83,6.87,12.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Jan,1.28,7.42,17.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Feb,5.7,5.42,105.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Mar,5.85,4.36,134.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Apr,1.13,2.4,47.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,May,0.34,1.13,30.0
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Jun,,0.64,
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Jul,,0.11,
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Aug,,0.29,
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Oct-Aug,,36.36,
NORTH COAST,TRINITY RIVER,Big Bar,BGB,1270,2014,Wat-Yr,,36.99,
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Oct,0.0,4.24,0.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Nov,1.54,8.58,18.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Dec,1.06,11.12,10.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Jan,1.79,10.37,17.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Feb,8.25,7.99,103.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Mar,2.82,7.06,40.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Apr,0.97,3.44,28.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,May,0.96,1.86,52.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Jun,0.18,0.71,25.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Jul,0.0,0.16,0.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Aug,0.0,0.29,0.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Oct-Aug,17.57,55.82,31.0
NORTH COAST,TRINITY RIVER,Hoopa,HOO,333,2014,Wat-Yr,,56.86,31.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Oct,0.01,2.59,0.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Nov,2.11,5.45,39.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Dec,0.4,7.5,5.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Jan,0.5,8.13,6.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Feb,9.2,6.32,146.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Mar,8.69,5.45,159.0
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,Apr,,2.26,
NORTH COAST,EEL RIVER,Covelo 1 Nne,COV,1514,2014,May,0.16,1.01,16.0
